what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715154954468
error,log,,,"Unhandled event loop exception",1715154956061
error,log,,,"Unhandled event loop exception",1715154956062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715154957591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715154960847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715154962734
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715154968507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715154969859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715154971991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715154973069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715154979567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715154981054
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715154981374
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715154983567
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715154985934
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715154988281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155005478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155011266
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715155012472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155014507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155025659
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155026639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155028744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155030231
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715155030530
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715155032498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155060582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155065809
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155065815
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715155082746
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715155082866
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155084226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155084433
error,log,,,"An internal error has occurred.",1715155086305
error,log,,,"Unhandled event loop exception",1715155086315
error,log,,,"Unhandled event loop exception",1715155086347
error,log,,,"Unhandled event loop exception",1715155086347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155089768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155089824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155090774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155291920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155297529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155315777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155322181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155350107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155355043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155374528
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715155376262
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155380104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155387397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155425893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155433825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155436691
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715155437011
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715155439171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155464937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155465859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155465861
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715155476678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715155476815
error,log,,,"Unhandled event loop exception",1715155477986
error,log,,,"Unhandled event loop exception",1715155478001
error,log,,,"Unhandled event loop exception",1715155478060
error,log,,,"Unhandled event loop exception",1715155478061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155478167
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715155479594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715155479697
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155489246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155493049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155494602
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715155494917
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715155496876
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715155515898
error,log,,,"Unhandled event loop exception",1715155517090
error,log,,,"Unhandled event loop exception",1715155517101
error,log,,,"Unhandled event loop exception",1715155517110
error,log,,,"Unhandled event loop exception",1715155517111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155517423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155964995
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715155966699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155971886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155993180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715155999337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156012066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156017548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156025299
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1715156038960
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1715156039181
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1715156039264
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715156040310
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715156041583
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715156053606
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715156055149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156074541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156128003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156128013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156162423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156162431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156176333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156176343
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1715156223715
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1715156223716
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1715156223717
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1715156223718
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1715156223719
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1715156223720
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1715156223721
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1715156223722
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1715156223722
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1715156223726
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1715156223728
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1715156223729
