what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715156777060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715156777306
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715156781921
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715156796477
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715156797523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156798881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156829598
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715156832130
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715156834130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715156835477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156837836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156880958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156884905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156885939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156890737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156892153
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1715156892447
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715156894430
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715156894717
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715156899174
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715156903059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715156908420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157083207
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715157085594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157086972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157096673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715157096680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157101256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157141441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157147552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157161237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157164557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157166414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157169996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157181271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157181300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157184907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157190594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715157192133
