what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1716228814724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228817106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228819922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228829506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228831098
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1716228831529
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716228833314
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1716228833796
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716228839463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1716228846271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228848809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228850371
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1716228850685
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716228852361
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1716228852610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228858788
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716228858853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716228861363
activated,perspective,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui.debugPerspective",1716228861463
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716228861472
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1716228861479
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1716228864732
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1716228864807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1716229045406
